WordInstance,OriginalWord,MfccLength,WordAvgMfccLength,Precision@10,NofPhonemes,WordLength,NofVowels,NofConsonants,inimagenet,SpeakingSpeed
boy_1131932671_c8d17751b3_0,boy,50.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.04
boy_1131932671_c8d17751b3_1,boy,26.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.07692307692307693
boy_1131932671_c8d17751b3_2,boy,33.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.06060606060606061
boy_1131932671_c8d17751b3_4,boy,38.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.05263157894736842
boy_114051287_dd85625a04_0,boy,31.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.06451612903225806
boy_114051287_dd85625a04_1,boy,46.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.043478260869565216
boy_114051287_dd85625a04_2,boy,40.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.05
boy_114051287_dd85625a04_4,boy,22.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.09090909090909091
boy_1224851143_33bcdd299c_0,boy,33.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.06060606060606061
boy_1224851143_33bcdd299c_1,boy,53.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.03773584905660377
boy_1224851143_33bcdd299c_2,boy,27.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.07407407407407407
boy_1287475186_2dee85f1a5_0,boy,33.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.06060606060606061
boy_1287475186_2dee85f1a5_1,boy,28.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.07142857142857142
boy_1287475186_2dee85f1a5_2,boy,31.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.06451612903225806
boy_1287475186_2dee85f1a5_3,boy,36.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.05555555555555555
boy_1287475186_2dee85f1a5_4,boy,27.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.07407407407407407
boy_1298295313_db1f4c6522_0,boy,20.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.1
boy_1298295313_db1f4c6522_1,boy,38.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.05263157894736842
boy_1298295313_db1f4c6522_2,boy,41.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.04878048780487805
boy_1298295313_db1f4c6522_3,boy,35.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.05714285714285714
boy_1298295313_db1f4c6522_4,boy,34.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.058823529411764705
boy_1317292658_ba29330a0b_0,boy,30.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.06666666666666667
boy_1317292658_ba29330a0b_1,boy,26.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.07692307692307693
boy_1317292658_ba29330a0b_2,boy,27.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.07407407407407407
boy_1317292658_ba29330a0b_3,boy,35.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.05714285714285714
boy_1317292658_ba29330a0b_4,boy,35.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.05714285714285714
boy_1322323208_c7ecb742c6_0,boy,39.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.05128205128205128
boy_1322323208_c7ecb742c6_1,boy,20.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.1
boy_1386964743_9e80d96b05_0,boy,32.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.0625
boy_1402640441_81978e32a9_1,boy,15.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.13333333333333333
boy_1402640441_81978e32a9_3,boy,32.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.0625
boy_1402640441_81978e32a9_4,boy,24.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.08333333333333333
boy_1427391496_ea512cbe7f_1,boy,35.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.05714285714285714
boy_1427391496_ea512cbe7f_2,boy,24.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.08333333333333333
boy_1456393634_74022d9056_0,boy,42.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.047619047619047616
boy_1456393634_74022d9056_3,boy,25.0,32.95348837209303,,2.0,5.0,1.0,2.0,0.0,0.08
boys_154871781_ae77696b77_1,boys,36.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08333333333333333
boys_154871781_ae77696b77_2,boys,37.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08108108108108109
boys_154871781_ae77696b77_3,boys,38.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.07894736842105263
boys_1572532018_64c030c974_2,boys,32.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.09375
boys_1572532018_64c030c974_3,boys,34.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08823529411764706
boys_1572532018_64c030c974_4,boys,50.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06
boys_180094434_b0f244832d_0,boys,45.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06666666666666667
boys_180094434_b0f244832d_2,boys,35.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08571428571428572
boys_197504190_fd1fc3d4b7_0,boys,45.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06666666666666667
boys_197504190_fd1fc3d4b7_4,boys,43.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06976744186046512
boys_2208310655_a3d83080c5_4,boys,37.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08108108108108109
boys_2288099178_41091aa00c_1,boys,34.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08823529411764706
boys_2288099178_41091aa00c_2,boys,47.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06382978723404255
boys_2288099178_41091aa00c_3,boys,76.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.039473684210526314
boys_2308978137_bfe776d541_0,boys,50.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06
boys_2370481277_a3085614c9_0,boys,31.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.0967741935483871
boys_2370481277_a3085614c9_1,boys,40.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.075
boys_2370481277_a3085614c9_3,boys,35.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08571428571428572
boys_2373234213_4ebe9c4ee5_4,boys,44.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06818181818181818
boys_2460797929_66446c13db_0,boys,38.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.07894736842105263
boys_2460797929_66446c13db_4,boys,43.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06976744186046512
boys_2470486377_c3a39ccb7b_4,boys,44.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06818181818181818
boys_2526041608_a9775ab8d7_3,boys,38.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.07894736842105263
boys_2594042571_2e4666507e_4,boys,62.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.04838709677419355
boys_2646116932_232573f030_4,boys,41.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.07317073170731707
boys_2707873672_15e6b5d54b_0,boys,34.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08823529411764706
boys_2707873672_15e6b5d54b_1,boys,30.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.1
boys_2707873672_15e6b5d54b_2,boys,43.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06976744186046512
boys_2707873672_15e6b5d54b_3,boys,31.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.0967741935483871
boys_2707873672_15e6b5d54b_4,boys,45.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06666666666666667
boys_2715035273_8fc8b1291c_2,boys,36.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08333333333333333
boys_2729655904_1dd01922fb_0,boys,39.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.07692307692307693
boys_2729655904_1dd01922fb_1,boys,31.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.0967741935483871
boys_2729655904_1dd01922fb_2,boys,39.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.07692307692307693
boys_2729655904_1dd01922fb_3,boys,36.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08333333333333333
boys_279728508_6bd7281f3c_2,boys,35.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08571428571428572
boys_279728508_6bd7281f3c_4,boys,50.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06
boys_2843695880_eeea6c67db_0,boys,63.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.047619047619047616
boys_2844018783_524b08e5aa_0,boys,31.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.0967741935483871
boys_2844018783_524b08e5aa_1,boys,38.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.07894736842105263
boys_2844018783_524b08e5aa_2,boys,46.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06521739130434782
boys_2844018783_524b08e5aa_3,boys,44.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.06818181818181818
boys_2844018783_524b08e5aa_4,boys,28.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.10714285714285714
boys_2905942129_2b4bf59bc0_0,boys,39.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.07692307692307693
boys_3072114570_e1c0127529_2,boys,34.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08823529411764706
boys_3072172967_630e9c69d0_3,boys,32.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.09375
boys_3072172967_630e9c69d0_3,boys,26.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.11538461538461539
boys_3119875880_22f9129a1c_2,boys,53.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.05660377358490566
boys_3217266166_4e0091860b_3,boys,34.0,40.244897959183675,,3.0,4.0,1.0,3.0,0.0,0.08823529411764706
building_1258913059_07c613f7ff_3,building,41.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.14634146341463414
building_1258913059_07c613f7ff_4,building,45.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.13333333333333333
building_1432179046_8e3d75cf81_4,building,49.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.12244897959183673
building_1536774449_e16b1b6382_0,building,45.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.13333333333333333
building_180094434_b0f244832d_2,building,33.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.18181818181818182
building_180094434_b0f244832d_3,building,38.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.15789473684210525
building_2194286203_5dc620006a_4,building,39.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.15384615384615385
building_2196107384_361d73a170_0,building,52.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.11538461538461539
building_2196107384_361d73a170_3,building,54.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.1111111111111111
building_2196107384_361d73a170_4,building,45.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.13333333333333333
building_2218609886_892dcd6915_2,building,48.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.125
building_2573625591_70291c894a_1,building,42.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.14285714285714285
building_2575647360_f5de38c751_0,building,50.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.12
building_2646046871_c3a5dbb971_2,building,55.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.10909090909090909
building_2844018783_524b08e5aa_0,building,42.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.14285714285714285
building_2844018783_524b08e5aa_1,building,55.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.10909090909090909
building_2877503811_4e311253ec_1,building,55.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.10909090909090909
building_2877503811_4e311253ec_2,building,50.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.12
building_2877503811_4e311253ec_4,building,58.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.10344827586206896
building_293327462_20dee0de56_3,building,45.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.13333333333333333
building_2949982320_c704b31626_4,building,31.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.1935483870967742
building_3099923914_fd450f6d51_0,building,65.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.09230769230769231
building_3099923914_fd450f6d51_1,building,49.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.12244897959183673
building_3099923914_fd450f6d51_2,building,48.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.125
building_3099923914_fd450f6d51_4,building,48.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.125
building_3100251515_c68027cc22_3,building,61.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.09836065573770492
building_3157847991_463e006a28_0,building,61.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.09836065573770492
building_3157847991_463e006a28_4,building,50.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.12
building_3222041930_f642f49d28_1,building,47.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.1276595744680851
building_3222041930_f642f49d28_4,building,50.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.12
building_3234401637_84e0d14414_3,building,41.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.14634146341463414
building_3245912109_fdeef6b456_1,building,52.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.11538461538461539
building_3245912109_fdeef6b456_3,building,54.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.1111111111111111
building_3245912109_fdeef6b456_4,building,37.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.16216216216216217
building_3254817653_632e840423_4,building,62.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.0967741935483871
building_3295391572_cbfde03a10_1,building,30.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.2
building_3295391572_cbfde03a10_2,building,34.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.17647058823529413
building_3332467180_d72f9b067d_1,building,56.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.10714285714285714
building_3332467180_d72f9b067d_4,building,53.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.11320754716981132
building_339658315_fbb178c252_2,building,46.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.13043478260869565
building_3490736665_38710f4b91_2,building,55.0,48.073170731707314,,6.0,5.0,3.0,5.0,0.0,0.10909090909090909
camera_106490881_5a2dd9b7bd_1,camera,48.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.10416666666666667
camera_1096395242_fc69f0ae5a_2,camera,51.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09803921568627451
camera_1096395242_fc69f0ae5a_4,camera,62.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08064516129032258
camera_1167669558_87a8a467d6_4,camera,60.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08333333333333333
camera_1339596997_8ac29c1841_1,camera,71.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.07042253521126761
camera_1339596997_8ac29c1841_3,camera,71.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.07042253521126761
camera_1386964743_9e80d96b05_0,camera,69.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.07246376811594203
camera_1389264266_8170bc1c54_3,camera,51.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09803921568627451
camera_1427391496_ea512cbe7f_1,camera,45.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.1111111111111111
camera_180506881_de0f59770f_0,camera,46.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.10869565217391304
camera_200771289_31902164a7_0,camera,58.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08620689655172414
camera_2086513494_dbbcb583e7_4,camera,50.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.1
camera_2206960564_325ed0c7ae_1,camera,56.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08928571428571429
camera_2224450291_4c133fabe8_2,camera,55.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09090909090909091
camera_2224450291_4c133fabe8_3,camera,57.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08771929824561403
camera_2224450291_4c133fabe8_4,camera,56.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08928571428571429
camera_2225231022_1632d0a5aa_2,camera,55.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09090909090909091
camera_2225231022_1632d0a5aa_4,camera,56.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08928571428571429
camera_2289068031_fe26990183_2,camera,38.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.13157894736842105
camera_2309860995_c2e2a0feeb_4,camera,51.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09803921568627451
camera_2346401538_f5e8da66fc_0,camera,44.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.11363636363636363
camera_2346401538_f5e8da66fc_1,camera,49.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.10204081632653061
camera_2346401538_f5e8da66fc_2,camera,57.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08771929824561403
camera_2346401538_f5e8da66fc_4,camera,51.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09803921568627451
camera_2473791980_805c819bd4_1,camera,45.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.1111111111111111
camera_2496370758_a3fbc49837_3,camera,41.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.12195121951219512
camera_2588927489_f4da2f11ec_2,camera,45.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.1111111111111111
camera_2588927489_f4da2f11ec_4,camera,42.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.11904761904761904
camera_2696866120_254a0345bc_0,camera,53.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09433962264150944
camera_270724499_107481c88f_2,camera,47.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.10638297872340426
camera_2718495608_d8533e3ac5_3,camera,53.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09433962264150944
camera_2774554310_007e980a90_3,camera,46.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.10869565217391304
camera_2878190821_6e4e03dc5f_0,camera,73.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.0684931506849315
camera_2985679744_75a7102aab_3,camera,60.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08333333333333333
camera_3047264346_e24601bfbf_4,camera,59.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.0847457627118644
camera_3070011270_390e597783_0,camera,38.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.13157894736842105
camera_3070011270_390e597783_4,camera,55.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09090909090909091
camera_307327914_f98f576adb_4,camera,56.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08928571428571429
camera_3079787482_0757e9d167_2,camera,39.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.1282051282051282
camera_3114944484_28b5bb9842_1,camera,52.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09615384615384616
camera_3114944484_28b5bb9842_2,camera,40.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.125
camera_3116769029_f5a76f04ba_0,camera,70.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.07142857142857142
camera_3121521593_18f0ec14f7_2,camera,53.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.09433962264150944
camera_3167365436_c379bda282_0,camera,56.0,52.95454545454545,,5.0,5.0,3.0,3.0,0.0,0.08928571428571429
car_114051287_dd85625a04_0,car,46.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.06521739130434782
car_114051287_dd85625a04_1,car,49.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.061224489795918366
car_114051287_dd85625a04_3,car,35.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.08571428571428572
car_1386964743_9e80d96b05_4,car,25.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.12
car_1432179046_8e3d75cf81_2,car,28.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.10714285714285714
car_1679617928_a73c1769be_4,car,46.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.06521739130434782
car_2265096094_8cc34d669c_1,car,50.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.06
car_2421446839_fe7d46c177_0,car,36.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.08333333333333333
car_2421446839_fe7d46c177_0,car,39.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.07692307692307693
car_2421446839_fe7d46c177_1,car,48.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.0625
car_2421446839_fe7d46c177_4,car,29.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.10344827586206896
car_2533424347_cf2f84872b_0,car,33.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.09090909090909091
car_2533424347_cf2f84872b_1,car,25.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.12
car_2533424347_cf2f84872b_2,car,33.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.09090909090909091
car_2533424347_cf2f84872b_3,car,40.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.075
car_2533424347_cf2f84872b_4,car,28.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.10714285714285714
car_2544426580_317b1f1f73_0,car,37.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.08108108108108109
car_2544426580_317b1f1f73_3,car,60.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.05
car_2559503010_84f20b3bc9_2,car,55.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.05454545454545454
car_2608289957_044849f73e_3,car,57.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.05263157894736842
car_2914206497_5e36ac6324_1,car,34.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.08823529411764706
car_2914206497_5e36ac6324_2,car,25.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.12
car_2914206497_5e36ac6324_3,car,31.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.0967741935483871
car_2914206497_5e36ac6324_4,car,32.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.09375
car_2943023421_e297f05e11_1,car,19.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.15789473684210525
car_2943023421_e297f05e11_2,car,41.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.07317073170731707
car_2943023421_e297f05e11_3,car,34.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.08823529411764706
car_2943023421_e297f05e11_4,car,38.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.07894736842105263
car_3003691049_f4363c2d5c_1,car,46.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.06521739130434782
car_3003691049_f4363c2d5c_2,car,41.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.07317073170731707
car_3003691049_f4363c2d5c_3,car,45.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.06666666666666667
car_300577375_26cc2773a1_0,car,32.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.09375
car_300577375_26cc2773a1_2,car,36.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.08333333333333333
car_3295680663_af21ea648b_3,car,24.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.125
car_3411393875_a9ff73c67a_0,car,48.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.0625
car_3416091866_a96003d652_3,car,34.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.08823529411764706
car_3530843182_35af2c821c_0,car,42.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.07142857142857142
car_3530843182_35af2c821c_1,car,23.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.13043478260869565
car_3530843182_35af2c821c_2,car,71.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.04225352112676056
car_3530843182_35af2c821c_3,car,21.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.14285714285714285
car_3530843182_35af2c821c_3,car,43.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.06976744186046512
car_3578841731_f775cab089_0,car,30.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.1
car_3578841731_f775cab089_1,car,23.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.13043478260869565
car_3578841731_f775cab089_2,car,34.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.08823529411764706
car_3578841731_f775cab089_3,car,36.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.08333333333333333
car_3578841731_f775cab089_4,car,34.0,37.30434782608695,,3.0,4.0,1.0,2.0,0.0,0.08823529411764706
child_1096395242_fc69f0ae5a_3,child,31.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.12903225806451613
child_1131932671_c8d17751b3_3,child,54.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.07407407407407407
child_114051287_dd85625a04_3,child,44.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.09090909090909091
child_1224851143_33bcdd299c_3,child,46.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.08695652173913043
child_1224851143_33bcdd299c_4,child,41.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.0975609756097561
child_1282392036_5a0328eb86_3,child,51.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.0784313725490196
child_1282392036_5a0328eb86_4,child,65.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.06153846153846154
child_1343426964_cde3fb54e8_1,child,44.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.09090909090909091
child_1348304997_afe60a61df_4,child,40.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.1
child_1386964743_9e80d96b05_1,child,50.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.08
child_1386964743_9e80d96b05_3,child,73.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.0547945205479452
child_1386964743_9e80d96b05_4,child,44.0,46.79545454545455,,4.0,3.0,1.0,4.0,0.0,0.09090909090909091
